"Url_suurEelnou"	"Url_koosolekuProtokoll"	"Id_custom"	"Tyyp_custom"	"Asutuse_nimetus"	"Organi_nimetus"	"Reg_nr"	"Sarja_indeks"	"Teema"	"Kuupaev"	"Kellaaeg"	"Toimumise_koht"	"Juhataja"	"Protokollija"	"Koosolekul_osalesid"	"Puudusid"	"Kutsutud"	"Seisund"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D04001AC80E?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CFC0019B7EB?OpenDocument"	"95"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Hariduskomisjon"	"11"	"1-3.12 Hariduskomisjoni protokollid"	"Hariduskomisjoni koosolek"	"18.06.2014"	"14:00 - 19:00"	"Tartu, Raekoja plats 12, haridusosakonna saal"	"Toomas Jürgenstein"	"Ülle Saar"	"Margot Fjuk, Kersti Loim, Avo Rosenvald, Toomas Mälksoo, Tiiu Laan, Helmer Jõgi, Peeter Tulviste, Jelena Frunze, Piret Uluots, Ants Laaneots, Märt Põder, Evert Rööpson, Mihkel Lees, Aadu Must (lahkus kell 15, edasi osales elektrooniliselt)"	""	"abilinnapead Tiia Teppan, Jarno Laur ja Kajar Lember, haridusosakonna juhataja Riho Raave, rahandusosakonna juhataja Külli Lust, arenguteenistuse juhataja Imbi Lang, haridusosakonna peaspetsialist Sigrid Sibul, haridusosakonna jurist Kairit Peekman, haridus- ja teadusministeeriumi koolivõrgu juht Kalle Küttis, Tartu Vene Lütseumi direktor Alina Braziulene ja kooli hoolekogu esimees Irina Panova, koolidirektorid Ene Tannberg, Merike Kaste"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D04001AC070?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CFC0019B7EB?OpenDocument"	"96"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Hariduskomisjon"	"11"	"1-3.12 Hariduskomisjoni protokollid"	"Hariduskomisjoni koosolek"	"18.06.2014"	"14:00 - 19:00"	"Tartu, Raekoja plats 12, haridusosakonna saal"	"Toomas Jürgenstein"	"Ülle Saar"	"Margot Fjuk, Kersti Loim, Avo Rosenvald, Toomas Mälksoo, Tiiu Laan, Helmer Jõgi, Peeter Tulviste, Jelena Frunze, Piret Uluots, Ants Laaneots, Märt Põder, Evert Rööpson, Mihkel Lees, Aadu Must (lahkus kell 15, edasi osales elektrooniliselt)"	""	"abilinnapead Tiia Teppan, Jarno Laur ja Kajar Lember, haridusosakonna juhataja Riho Raave, rahandusosakonna juhataja Külli Lust, arenguteenistuse juhataja Imbi Lang, haridusosakonna peaspetsialist Sigrid Sibul, haridusosakonna jurist Kairit Peekman, haridus- ja teadusministeeriumi koolivõrgu juht Kalle Küttis, Tartu Vene Lütseumi direktor Alina Braziulene ja kooli hoolekogu esimees Irina Panova, koolidirektorid Ene Tannberg, Merike Kaste"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D04001AC070?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CFC003E135F?OpenDocument"	"96"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Rahanduskomisjon"	"9"	"1-3.6 Rahanduskomisjoni protokollid"	"Rahanduskomisjoni koosolek"	"20.06.2014"	"09:00 - 10:20"	"Tartu, raekoda"	"Veljo Ipits"	"Ülle Saar"	"Igor Abarenkov, Raimond Tamm, Tõnu Ints, Tajo Kadajas, Marvi Kibe, Mihkel Lees, Oleg Bulkin, Jüri Kõre, Väino Kull, Margus Maidla, elektrooniliselt Peeter Laurson"	"Jaak Nigul, Heljo Pikhof, Olev Raju"	"abilinnapead  Tiia Teppan, Kajar Lember  ja Jarno Laur, rahandusosakonna juhataja Külli Lust, sotsiaalabi osakonna juhataja Meida Griin"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D04001AC070?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CFC0038CF4E?OpenDocument"	"96"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Sotsiaalkomisjon"	"8"	"1-3.8 Sotsiaalkomisjoni protokollid"	"Sotsiaalkomisjoni koosolek"	"19.06.2014"	"16:00 - 17:30"	"Tartu, raekoda"	"Toomas Tein"	"Ülle Saar"	"Toomas Tein, Joel Luhamets, Oleg Nesterenko, Piret Tarto, Harri Jallajas, Nikolai Põdramägi, Lii Laanoja, Avo Rosenvald, Jüri Kõre, Senta-Ellinor Michelson, elektrooniliselt Tiina Talvik, Tiina Mürk, Hele Everaus, Roman Mugur"	"Nadežda Aleksandrova"	"sotsiaalabi osakonna juhataja Meida Griin, linnavarade osakonna juhataja Kunnar Jürgenson, haridusosakonna juhataja Riho Raave, linnavolikogu liige Jüri-Ott Salm"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D04001AB6C2?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CFC0019B7EB?OpenDocument"	"97"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Hariduskomisjon"	"11"	"1-3.12 Hariduskomisjoni protokollid"	"Hariduskomisjoni koosolek"	"18.06.2014"	"14:00 - 19:00"	"Tartu, Raekoja plats 12, haridusosakonna saal"	"Toomas Jürgenstein"	"Ülle Saar"	"Margot Fjuk, Kersti Loim, Avo Rosenvald, Toomas Mälksoo, Tiiu Laan, Helmer Jõgi, Peeter Tulviste, Jelena Frunze, Piret Uluots, Ants Laaneots, Märt Põder, Evert Rööpson, Mihkel Lees, Aadu Must (lahkus kell 15, edasi osales elektrooniliselt)"	""	"abilinnapead Tiia Teppan, Jarno Laur ja Kajar Lember, haridusosakonna juhataja Riho Raave, rahandusosakonna juhataja Külli Lust, arenguteenistuse juhataja Imbi Lang, haridusosakonna peaspetsialist Sigrid Sibul, haridusosakonna jurist Kairit Peekman, haridus- ja teadusministeeriumi koolivõrgu juht Kalle Küttis, Tartu Vene Lütseumi direktor Alina Braziulene ja kooli hoolekogu esimees Irina Panova, koolidirektorid Ene Tannberg, Merike Kaste"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D04001AB6C2?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CFC003E135F?OpenDocument"	"97"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Rahanduskomisjon"	"9"	"1-3.6 Rahanduskomisjoni protokollid"	"Rahanduskomisjoni koosolek"	"20.06.2014"	"09:00 - 10:20"	"Tartu, raekoda"	"Veljo Ipits"	"Ülle Saar"	"Igor Abarenkov, Raimond Tamm, Tõnu Ints, Tajo Kadajas, Marvi Kibe, Mihkel Lees, Oleg Bulkin, Jüri Kõre, Väino Kull, Margus Maidla, elektrooniliselt Peeter Laurson"	"Jaak Nigul, Heljo Pikhof, Olev Raju"	"abilinnapead  Tiia Teppan, Kajar Lember  ja Jarno Laur, rahandusosakonna juhataja Külli Lust, sotsiaalabi osakonna juhataja Meida Griin"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D04001AAD36?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CFC0019B7EB?OpenDocument"	"98"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Hariduskomisjon"	"11"	"1-3.12 Hariduskomisjoni protokollid"	"Hariduskomisjoni koosolek"	"18.06.2014"	"14:00 - 19:00"	"Tartu, Raekoja plats 12, haridusosakonna saal"	"Toomas Jürgenstein"	"Ülle Saar"	"Margot Fjuk, Kersti Loim, Avo Rosenvald, Toomas Mälksoo, Tiiu Laan, Helmer Jõgi, Peeter Tulviste, Jelena Frunze, Piret Uluots, Ants Laaneots, Märt Põder, Evert Rööpson, Mihkel Lees, Aadu Must (lahkus kell 15, edasi osales elektrooniliselt)"	""	"abilinnapead Tiia Teppan, Jarno Laur ja Kajar Lember, haridusosakonna juhataja Riho Raave, rahandusosakonna juhataja Külli Lust, arenguteenistuse juhataja Imbi Lang, haridusosakonna peaspetsialist Sigrid Sibul, haridusosakonna jurist Kairit Peekman, haridus- ja teadusministeeriumi koolivõrgu juht Kalle Küttis, Tartu Vene Lütseumi direktor Alina Braziulene ja kooli hoolekogu esimees Irina Panova, koolidirektorid Ene Tannberg, Merike Kaste"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D04001AAD36?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CFC003E135F?OpenDocument"	"98"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Rahanduskomisjon"	"9"	"1-3.6 Rahanduskomisjoni protokollid"	"Rahanduskomisjoni koosolek"	"20.06.2014"	"09:00 - 10:20"	"Tartu, raekoda"	"Veljo Ipits"	"Ülle Saar"	"Igor Abarenkov, Raimond Tamm, Tõnu Ints, Tajo Kadajas, Marvi Kibe, Mihkel Lees, Oleg Bulkin, Jüri Kõre, Väino Kull, Margus Maidla, elektrooniliselt Peeter Laurson"	"Jaak Nigul, Heljo Pikhof, Olev Raju"	"abilinnapead  Tiia Teppan, Kajar Lember  ja Jarno Laur, rahandusosakonna juhataja Külli Lust, sotsiaalabi osakonna juhataja Meida Griin"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D04001A6CAC?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CFC0019B7EB?OpenDocument"	"99"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Hariduskomisjon"	"11"	"1-3.12 Hariduskomisjoni protokollid"	"Hariduskomisjoni koosolek"	"18.06.2014"	"14:00 - 19:00"	"Tartu, Raekoja plats 12, haridusosakonna saal"	"Toomas Jürgenstein"	"Ülle Saar"	"Margot Fjuk, Kersti Loim, Avo Rosenvald, Toomas Mälksoo, Tiiu Laan, Helmer Jõgi, Peeter Tulviste, Jelena Frunze, Piret Uluots, Ants Laaneots, Märt Põder, Evert Rööpson, Mihkel Lees, Aadu Must (lahkus kell 15, edasi osales elektrooniliselt)"	""	"abilinnapead Tiia Teppan, Jarno Laur ja Kajar Lember, haridusosakonna juhataja Riho Raave, rahandusosakonna juhataja Külli Lust, arenguteenistuse juhataja Imbi Lang, haridusosakonna peaspetsialist Sigrid Sibul, haridusosakonna jurist Kairit Peekman, haridus- ja teadusministeeriumi koolivõrgu juht Kalle Küttis, Tartu Vene Lütseumi direktor Alina Braziulene ja kooli hoolekogu esimees Irina Panova, koolidirektorid Ene Tannberg, Merike Kaste"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D04001A6CAC?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CFC003E135F?OpenDocument"	"99"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Rahanduskomisjon"	"9"	"1-3.6 Rahanduskomisjoni protokollid"	"Rahanduskomisjoni koosolek"	"20.06.2014"	"09:00 - 10:20"	"Tartu, raekoda"	"Veljo Ipits"	"Ülle Saar"	"Igor Abarenkov, Raimond Tamm, Tõnu Ints, Tajo Kadajas, Marvi Kibe, Mihkel Lees, Oleg Bulkin, Jüri Kõre, Väino Kull, Margus Maidla, elektrooniliselt Peeter Laurson"	"Jaak Nigul, Heljo Pikhof, Olev Raju"	"abilinnapead  Tiia Teppan, Kajar Lember  ja Jarno Laur, rahandusosakonna juhataja Külli Lust, sotsiaalabi osakonna juhataja Meida Griin"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257D04001A6CAC?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CFC0038CF4E?OpenDocument"	"99"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Sotsiaalkomisjon"	"8"	"1-3.8 Sotsiaalkomisjoni protokollid"	"Sotsiaalkomisjoni koosolek"	"19.06.2014"	"16:00 - 17:30"	"Tartu, raekoda"	"Toomas Tein"	"Ülle Saar"	"Toomas Tein, Joel Luhamets, Oleg Nesterenko, Piret Tarto, Harri Jallajas, Nikolai Põdramägi, Lii Laanoja, Avo Rosenvald, Jüri Kõre, Senta-Ellinor Michelson, elektrooniliselt Tiina Talvik, Tiina Mürk, Hele Everaus, Roman Mugur"	"Nadežda Aleksandrova"	"sotsiaalabi osakonna juhataja Meida Griin, linnavarade osakonna juhataja Kunnar Jürgenson, haridusosakonna juhataja Riho Raave, linnavolikogu liige Jüri-Ott Salm"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CF6001E043D?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CED002B87FC?OpenDocument"	"100"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Hariduskomisjon"	"10"	"1-3.12 Hariduskomisjoni protokollid"	"Hariduskomisjoni koosolek"	"04.06.2014"	"15:00 - 16:45"	"Tartu, raekoda"	"Toomas Jürgenstein"	"Ülle Saar"	"Margot Fjuk, Kersti Loim, Avo Rosenvald, Toomas Mälksoo, Tiiu Laan, Helmer Jõgi, Peeter Tulviste, Jelena Frunze, Piret Uluots, Ants Laaneots, Märt Põder, elektrooniliselt Evert Rööpson, Mihkel Lees"	"Aadu Must"	"abilinnapea Tiia Teppan, abilinnapea Kajar Lember, haridusosakonna juhataja Riho Raave, linnasekretär Jüri Mölder"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CE1001B8DC5?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CD8002E0C68?OpenDocument"	"101"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Hariduskomisjon"	"9"	"1-3.12 Hariduskomisjoni protokollid"	"Hariduskomisjoni koosolek"	"14.05.2014"	"15:00 - 16:40"	"Tartu, raekoda"	"Toomas Jürgenstein"	"Ülle Saar"	"Margot Fjuk, Kersti Loim, Avo Rosenvald, Evert Rööpson, Toomas Mälksoo, Tiiu Laan, Helmer Jõgi, Aadu Must, Peeter Tulviste, Piret Uluots, elektrooniliselt Ants Laaneots, Mihkel Lees, Märt Põder"	"Jelena Frunze"	"abilinnapea Tiia Teppan, abilinnapea Jarno Laur, haridusosakonna juhataja Riho Raave, haridusosakonna peaspetsialist Sigrid Sibul, noorsooteenistuse peaspetsialist Anne Õuemaa, planeeringuteenistuse juhataja Indrek Ranniku"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CE1001B8601?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CD8002E0C68?OpenDocument"	"102"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Hariduskomisjon"	"9"	"1-3.12 Hariduskomisjoni protokollid"	"Hariduskomisjoni koosolek"	"14.05.2014"	"15:00 - 16:40"	"Tartu, raekoda"	"Toomas Jürgenstein"	"Ülle Saar"	"Margot Fjuk, Kersti Loim, Avo Rosenvald, Evert Rööpson, Toomas Mälksoo, Tiiu Laan, Helmer Jõgi, Aadu Must, Peeter Tulviste, Piret Uluots, elektrooniliselt Ants Laaneots, Mihkel Lees, Märt Põder"	"Jelena Frunze"	"abilinnapea Tiia Teppan, abilinnapea Jarno Laur, haridusosakonna juhataja Riho Raave, haridusosakonna peaspetsialist Sigrid Sibul, noorsooteenistuse peaspetsialist Anne Õuemaa, planeeringuteenistuse juhataja Indrek Ranniku"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CE1001B7EF7?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CD8002E0C68?OpenDocument"	"103"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Hariduskomisjon"	"9"	"1-3.12 Hariduskomisjoni protokollid"	"Hariduskomisjoni koosolek"	"14.05.2014"	"15:00 - 16:40"	"Tartu, raekoda"	"Toomas Jürgenstein"	"Ülle Saar"	"Margot Fjuk, Kersti Loim, Avo Rosenvald, Evert Rööpson, Toomas Mälksoo, Tiiu Laan, Helmer Jõgi, Aadu Must, Peeter Tulviste, Piret Uluots, elektrooniliselt Ants Laaneots, Mihkel Lees, Märt Põder"	"Jelena Frunze"	"abilinnapea Tiia Teppan, abilinnapea Jarno Laur, haridusosakonna juhataja Riho Raave, haridusosakonna peaspetsialist Sigrid Sibul, noorsooteenistuse peaspetsialist Anne Õuemaa, planeeringuteenistuse juhataja Indrek Ranniku"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CE1001B66DF?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CBC0023C740?OpenDocument"	"104"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Hariduskomisjon"	"8"	"1-3.12 Hariduskomisjoni protokollid"	"Hariduskomisjoni koosolek"	"16.04.2014"	"15:00 - 16:30"	"Raekoda"	"Toomas Jürgenstein"	"Ülle Saar"	"Margot Fjuk, Jelena Frunze, Kersti Loim, Avo Rosenvald, Evert Rööpson, Mihkel Lees, Toomas Mälksoo, Märt Põder, Tiiu Laan, Helmer Jõgi, Aadu Must, Peeter Tulviste, elektrooniliselt Piret Uluots"	"Ants Laaneots"	"abilinnapea Tiia Teppan, abilinnapea Kajar Lember, haridusosakonna juhataja Riho Raave, rahandusosakonna juhataja Külli Lust, haridusosakonna peaspetsialist Katrin Ohakas"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CE1001B66DF?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CA2003F6489?OpenDocument"	"104"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Arengu- ja planeerimiskomisjon"	"11"	"1-3.1 Arengu- ja planeerimiskomisjoni protokollid"	"Arengu- ja planeerimiskomisjoni koosolek"	"16.04.2014"	"17:00 - 18:50"	"Tartu, raekoda"	"Verni Loodmaa"	"Aune Rumm"	"Ants Kask, Elmut Paavel, Jüri-Ott Salm, Toomas Kapp, Triin Anette Kaasik, Triin Lukk, Udo Viilukas, Marju Lauristin, Veljo Ipits, Verni Loodmaa; e-posti teel Kadri Leetmaa, Jelena Kalbina, Toivo Maimets"	"Tarmo Punger, Tarmo Noop"	"abilinnapea Jarno Laur, abilinnapea Kajar Lember, linnaplaneerimise ja maakorralduse osakonna planeeringuteenistuse juhataja Indrek Ranniku, arhitektuuri ja ehituse osakonna arhitektuuri- ja linnakujundusteenistuse arhitekt-spetsialist Elo Kiivet, rahandusosakonna juhataja Külli Lust, arhitektuuri ja ehituse osakonna kultuuriväärtuste teenistuse juhataja Romeo Metsallik"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CE1001B66DF?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CBB00205D5C?OpenDocument"	"104"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Linnamajanduskomisjon"	"7"	"1-3.4 Linnamajanduskomisjoni protokollid"	"Linnamajanduskomisjoni koosolek"	"16.04.2014"	"15:00 - 16:50"	"Tartu, raekoda"	"Toomas Kapp"	"Aune Rumm"	"Toomas Kapp, Verni Loodmaa, Valvo Semilarski, Nikolai Põdramägi, Ants Kask, Hannes Klaas, Martin Bek, Jaan Sõrra, Auli Solo, Argo Annuk, Silver Kuusik, Igor Abarenkov; e-posti teel Kadri Leetmaa, Jürgen Rakaselg, Karl Kull"	""	"abilinnapea Valvo Semilarski, abilinnapea Kajar Lember, linnamajanduse osakonna juhataja Rein Haak, linnamajanduse osakonna  teede- ja liikluskorraldusteenistuse jalg- ja jalgrattateede spetsialist Mihkel Vijar, linnamajanduse osakonna projektijuht Toomas Põld, linnavolikogu liige Tõnu Ints, rahandusosakonna juhataja Külli Lust"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CE1001B66DF?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CBB0020C125?OpenDocument"	"104"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Linnavarakomisjon"	"5"	"1-3.5 Linnavarakomisjoni protokollid"	"Linnavarakomisjoni koosolek"	"17.04.2014"	"17:00 - 17:20"	"Tartu, raekoda"	"Olev Raju"	"Aune Rumm"	"Olev Raju, Väino Peebo, Harri Jallajas, Mati Tolmoff, Alo Pettai, Triin Veber, Arno Arukask, Riina Kallas, Ilme-Tiiu Tinni, Herman Kelomees"	"Triin Anette Kaasik, Roman Mugur, Tõnis Lukas, Karl Kull, Kaspar Kokk"	"abilinnapea Kajar Lember"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CE1001B66DF?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CBB002008C4?OpenDocument"	"104"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Kultuurikomisjon"	"5"	"1-3.13 Kultuurikomisjoni protokollid"	"Kultuurikomisjoni koosolek"	"17.04.2014"	"15:00 - 16:50"	"Tartu, raekoda"	"Nikolai Põdramägi"	"Aune Rumm"	"Nikolai Põdramägi, Natalja Trošina, Lemmit Kaplinski, Mati Tolmoff, Tarmo Kikerpill, Joel Luhamets, Gea Kangilaski, Martin Parmas, Evert Rööpson, Ragnar Kekkonen, Merle Jääger, Igor Rosenfeld, Jaan Vaiksaar"	"Rein Kilk, Priit Tannik"	"abilinnapea Kajar Lember, abilinnapea Tiia Teppan, linnavolikogu esimees Aadu Must, kultuuriosakonna juhataja Marianne Menning, Silvia Russak, Nafta Films'i produtsendid Diana Mikita ja Esko Rips, rahandusosakonna juhataja Külli Lust, kultuuriosakonna kultuuriteenistuse juhataja Külli Aleksanderson, kultuuriosakonna sporditeenistuse juhataja Veljo Lamp, kultuuriosakonna noorsooteenistuse juhataja Kristel Altosaar, Tartu Loomemajanduskeskuse juhataja Reigo Kuivjõgi"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CE1001B66DF?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CBC003C9530?OpenDocument"	"104"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Rahanduskomisjon"	"6"	"1-3.6 Rahanduskomisjoni protokollid"	"Rahanduskomisjoni koosolek"	"17.04.2014"	"09:00 - 10:15"	"Tartu, raekoda"	"Veljo Ipits"	"Ülle Saar"	"Tõnu Ints, Tajo Kadajas, Marvi Kibe, Jüri Kõre, Mihkel Lees, Margus Maidla, Jaak Nigul, Valvo Semilarski, Olev Raju, Väino Kull, Oleg Bulkin, elektrooniliselt Heljo Pikhof"	"Peeter Laurson, Igor Abarenkov"	"abilinnapead Kajar Lember, Valvo Semilarski, rahandusosakonna juhataja Külli Lust, linnamajandusosakonna juhataja Valvo Semilarski"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CE1001B66DF?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CC1003F667D?OpenDocument"	"104"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Sotsiaalkomisjon"	"6"	"1-3.8 Sotsiaalkomisjoni protokollid"	"Sotsiaalkomisjoni koosolek"	"21.04.2014"	"15:00 - 15:25"	"Tartu, raekoda"	"Toomas Tein"	"Ülle Saar"	"Toomas Tein, Senta-Ellinor Michelson, Joel Luhamets, Oleg Nesterenko, Piret Tarto, Harri Jallajas, Nikolai Põdramägi, Tiina Talvik, Nadežda Aleksandrova, Lii Laanoja, Tiina Mürk, Avo Rosenvald, Jüri Kõre, elektrooniliselt Hele Everaus, Roman Mugur"	""	"abilinnapea Kajar Lember, abilinnapea Vladimir Šokman, rahandusosakonna juhataja Külli Lust"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CE1001B66DF?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CDA00276F70?OpenDocument"	"104"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Rahanduskomisjon"	"7"	"1-3.6 Rahanduskomisjoni protokollid"	"Rahanduskomisjoni koosolek"	"16.05.2014"	"09:00 - 10:00"	"Tartu, raekoda"	"Veljo Ipits"	"Ülle Saar"	"Igor Abarenkov, Raimond Tamm, Tõnu Ints, Tajo Kadajas, Marvi Kibe, Mihkel Lees, Margus Maidla, Jaak Nigul, Olev Raju, Oleg Bulkin, elektrooniliselt Jüri Kõre, Väino Kull"	"Peeter Laurson, Heljo Pikhof"	"abilinnapead  Tiia Teppan ja Vladimir Šokman, rahandusosakonna juhataja Külli Lust, linnavarade osakonna juhataja Kunnar Jürgenson, noorsooteenistuse peaspetsialist Anne Õuemaa"	"Allkirjastatud"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CE1001B66DF?OpenDocument"	"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CD8002C57B8?OpenDocument"	"104"	"Koosoleku protokoll"	"Tartu Linnavolikogu"	"Linnamajanduskomisjon"	"8"	"1-3.4 Linnamajanduskomisjoni protokollid"	"Linnamajanduskomisjoni koosolek"	"14.05.2014"	"15:00 - 16:30"	"Tartu, raekoda"	"Kadri Leetmaa"	"Aune Rumm"	"Toomas Kapp, Verni Loodmaa, Raimond Tamm, Nikolai Põdramägi, Ants Kask, Hannes Klaas, Jaan Sõrra, Auli Solo, Igor Abarenkov, Kadri Leetmaa, Karl Kull; e-posti teel Jürgen Rakaselg, Argo Annuk"	"Martin Bek, Silver Kuusik"	"abilinnapea Valvo Semilarski, abilinnapea Jarno Laur, linnaplaneerimise ja maakorralduse osakonna planeeringuteenistuse juhataja Indrek Ranniku, linnamajanduse osakonna juhataja Rein Haak, rahandusosakonna juhataja Külli Lust, linnavarade osakonna juhataja Kunnar Jürgenson"	"Allkirjastatud"
