"Url"	"Id_custom"	"Tyyp_custom"	"Staatus"	"Akti_valjaandja"	"Akti_liik"	"Pealkiri"	"Reg_nr"	"Koostaja"	"Koostamise_kp"	"Ettekandja"	"Esitab"	"Juhtiv_komisjon"	"Seosed_urls"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CA200233201?OpenDocument"	"110"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Määrus"	"Puudega inimesele eluruumi kohandamiseks toetuse määramise kord"	"LVK-M-0013"	"Kätlin Kolk"	"04.03.2014"	"Vladimir Šokman"	"linnavalitsus, 04.03.2014 istungi protokoll nr  12"	"Sotsiaalkomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C9A0031149E?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C9A0031C6F2?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G82F82B0418C83691C2257C9F002FCB36?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C9F00420CB8?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CA200232A13?OpenDocument"	"111"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Määrus"	"Sillale nime määramine"	"LVK-M-0009"	"Teet Sarnik"	"03.01.2014"	"Jarno Laur"	"linnavalitsus, 30.12.2013 istungi protokoll nr  92"	"Kultuurikomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257DD200719704C2257C46002761D4?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C6100347996?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GA0200136F7239458C2257C7C004BCC80?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C7C00277EB5?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CA20023228C?OpenDocument"	"112"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Määrus"	"Tartu Lasteaed Naerumaa põhimäärus"	"LVK-M-0016"	"Kairit Peekman"	"06.03.2014"	"Tiia Teppan"	"linnavalitsus, 06.03.2014 istungi protokoll nr  13"	"Hariduskomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C89007B29BA?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C99003EC586?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G82F82B0418C83691C2257C9F002FCB36?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257CA20023187C?OpenDocument"	"113"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Määrus"	"Tartu Kristjan Jaak Petersoni Gümnaasiumi põhimäärus"	"LVK-M-0015"	"Kairit Peekman"	"06.03.2014"	"Tiia Teppan"	"linnavalitsus, 06.03.2014 istungi protokoll nr  13"	"Hariduskomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C680065D1D6?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C99003EC586?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C8600202689?OpenDocument"	"114"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Määrus"	"Tartu Kutsehariduskeskuse põhimäärus"	"LVK-M-0011"	"Kairit Peekman"	"06.02.2014"	"Tiia Teppan"	"linnavalitsus, 06.02.2014 istungi protokoll nr 8"	"Hariduskomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C540055E8FE?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C7C00495225?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G0854290AF190A1BEC2257C83002B77DB?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C8600201BD0?OpenDocument"	"115"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Määrus"	"Tartu Linnavolikogu 25. aprilli 2002. a määruse nr 108 ""Vältimatu sotsiaalabi osutamise kord"" kehtetuks tunnistamine"	"LVK-M-0010"	"Kätlin Kolk"	"05.02.2014"	"Vladimir Šokman"	"linnavalitsus, 4.02.2014 istungi protokoll nr   7"	"Sotsiaalkomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C6900323EAD?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257ED20030C63DC2257C7F002FA0E7?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257DD200719704C2257C4700266C5C?OpenDocument"	"116"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Määrus"	"Tartu linna ehitusmäärus"	"LVK-M-0008"	"Marili Jõesuu"	"05.12.2013"	"Jarno Laur"	"linnavalitsus, 05.12.2013 istungi protokoll nr 87"	"Arengu- ja planeerimiskomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257DD200719704C2257C2E004E4C89?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257DD200719704C2257C3F0023FFF5?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257DD200719704C2257C39004B1B7D?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GD762D4FDFAC61A4FC2257C43002E8B68?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257DD200719704C2257C3F0023B616?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257DD200719704C2257C47002664A6?OpenDocument"	"117"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Määrus"	"Tartu Linnavolikogu 18. detsembri 2003. a määruse nr 52 „Kaevetööde eeskiri"" muutmine"	"LVK-M-0005"	"Helle Uusorg"	"04.12.2013"	"Raimond Tamm"	"linnavalitsus, 3.12.2013 istungi protokoll nr  86"	"Linnamajanduskomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257DD200719704C2257C2A00365255?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257DD200719704C2257C3F0023FFF5?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257DD200719704C2257C39004B1B7D?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GD762D4FDFAC61A4FC2257C43002E8B68?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257DD200719704C2257C47002659F5?OpenDocument"	"118"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Määrus"	"Tartu Linnavolikogu 11. novembri 2010. a määruse nr 23 ""Perearstidele toetuse andmise kord"" muutmine"	"LVK-M-0004"	"Kätlin Kolk"	"04.12.2013"	"Vladimir Šokman"	"linnavalitsus, 3.12.2013 istungi protokoll nr  86"	"Sotsiaalkomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257DD200719704C2257C12004D2077?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257DD200719704C2257C40002450BA?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257DD200719704C2257C4700265092?OpenDocument"	"119"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Määrus"	"Tartu linna munitsipaalpõhikooli ja -gümnaasiumi vastuvõtu tingimused ja kord"	"LVK-M-0007"	"Kairit Peekman"	"05.12.2013"	"Tiia Teppan"	"linnavalitsus, 05.12.2013 istungi protokoll nr 87"	"Hariduskomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257DD200719704C2257C350040A729?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257DD200719704C2257C3F00231D91?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G8A4878C36E2B40BBC2257C440029E423?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257DD200719704C2257C450028F91A?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257DD200719704C2257C4700264238?OpenDocument"	"120"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Määrus"	"Tartu linna 2014. aasta eelarve"	"LVK-M-0002"	"Külli Lust"	"21.11.2013"	""	"linnavalitsus, 21.11.2013 istungi protokoll nr 84"	"Rahanduskomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257DD200719704C2257C290035190E?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257DD200719704C2257C3000436217?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257DD200719704C2257C29003C9CBD?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257DD200719704C2257C3100368498?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257DD200719704C2257C29003C6365?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257DD200719704C2257C3200401478?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257DD200719704C2257C29003F6BC1?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257DD200719704C2257C3200428EDD?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G41D6C9248856D967C2257C3D0035DB1C?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257DD200719704C2257C40003E1E2F?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257DD200719704C2257C470026396D?OpenDocument"	"121"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Määrus"	"Maamaksumäära kehtestamine 2014. aastaks"	"LVK-M-0006"	"Riho Sulp"	"05.12.2013"	"Jarno Laur"	"linnavalitsus, 05.12.2013 istungi protokoll nr 87"	"Rahanduskomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257DD200719704C2257BF00049975D?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257DD200719704C2257C40002450BA?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257DD200719704C2257C40003E1E2F?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257DD200719704C2257C39002375D4?OpenDocument"	"122"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Määrus"	"Reklaamimaks"	"LVK-M-0001"	"Anneli Apuhtin"	"20.11.2013"	""	"linnavalitsus, 19.11.2013 istungi protokoll nr  83"	"Rahanduskomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257DD200719704C2257C1C002E145B?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257DD200719704C2257C3100368498?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257DD200719704C2257C29003C6365?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GC2257DD200719704C2257C3200428EDD?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G1BC0FB3675147B54C2257C3600310402?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GE3B39DE266F0FBB0C225804C001B629A?OpenDocument"	"123"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Otsus"	"Linnavolikogu arengu- ja planeerimiskomisjoni koosseisu muutmine"	"LVK-O-0415"	"Ülle Saar"	"29.09.2016"	"arengu- ja planeerimiskomisjoni esimees Verni Loodmaa"	"arengu- ja planeerimiskomisjoni esimees Verni Loodmaa"	""	"[]"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G6CF8DA994C527827C225804C001B588B?OpenDocument"	"123"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Otsus"	"Loa andmine avaliku bussiliiniveo riigihanke korraldamiseks"	"LVK-O-0413"	"Madis Oona"	"20.09.2016"	"Valvo Semilarski"	"linnavalitsus, 20.09.2016 istungi protokoll nr  70"	"Linnamajanduskomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GF7E9E21C33931C83C225802C002D9C97?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GB3974CAFFD5F7411C22580420026C2FF?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G5FD16FF0342469CEC225804400233F66?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GF32A19032F76702BC22580490022A958?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G6248AFE05209A9E6C225804C001B4F00?OpenDocument"	"124"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Otsus"	"Loa andmine tugiisikuteenuse riigihanke korraldamiseks"	"LVK-O-0414"	"Signe Leibak"	"27.09.2016"	"Artjom Suvorov"	"linnavalitsus, 27.09.2016 istungi protokoll nr  72"	"Sotsiaalkomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GD42AEABC8CA2A5C6C22580190048653B?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G56145C4D0D944BB0C22580440023C50C?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G5FD16FF0342469CEC225804400233F66?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GA8996F3BB1FE5FB5C225804C001B1948?OpenDocument"	"125"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Otsus"	"Loa andmine perekülastusteenuse riigihanke korraldamiseks"	"LVK-O-0412"	"Signe Leibak"	"13.09.2016"	"Artjom Suvorov"	"linnavalitsus, 13.09.2016 istungi protokoll nr  69"	"Sotsiaalkomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G05BC6E0E3C2922D5C225801900480261?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G56145C4D0D944BB0C22580440023C50C?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G5FD16FF0342469CEC225804400233F66?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GEA4D16045FAA5593C225804C001AE52E?OpenDocument"	"126"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Otsus"	"Loa andmine Narva mnt 177 äriruumi üürilepingu sõlmimiseks"	"LVK-O-0388"	"Eva Lääne"	"10.06.2016"	"Jaan Õunapuu"	"linnavalitsus, 10.06.2016 istungi protokoll nr 49"	"Linnavarakomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G6E5DB8DB31897784C2257FCA002A0493?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G59BF3085BCB3E328C2258042002970E2?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GD06F309DBE807323C22580420029353D?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G5FD16FF0342469CEC225804400233F66?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GE32A55B65A354A18C2258030001A2AD8?OpenDocument"	"127"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Otsus"	"Maa-ala Vaksali tänav T45 munitsipaalomandisse taotlemine"	"LVK-O-0399"	"Jelena Lindmäe"	"01.08.2016"	"Jarno Laur"	"linnavalitsus, 21.06.2016 istungi protokoll nr  53"	"Linnavarakomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GAB2143660AB15E7FC2257FD10052166B?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G70BEA88622DB6D70C2258028002A2A25?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GA392DA983EAD85BDC2258030001A22AD?OpenDocument"	"128"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Otsus"	"Maa-alade Timuti tn 56, Aardla tänav T26 ja Vaksali tänav T36 munitsipaalomandisse taotlemine"	"LVK-O-0398"	"Jelena Lindmäe"	"01.08.2016"	"Jarno Laur"	"linnavalitsus, 21.06.2016 istungi protokoll nr  53"	"Linnavarakomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GE4E65F13B6C43FB7C2257FD2002CE807?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G70BEA88622DB6D70C2258028002A2A25?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G9FC78F703F4A1BF0C2258030001A1A68?OpenDocument"	"129"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Otsus"	"Loa andmine Tartu linna haldushoonete koristusteenuse ostmise riigihanke korraldamiseks"	"LVK-O-0400"	"Eva Lääne"	"16.08.2016"	"Jaan Õunapuu"	"linnavalitsus, 16.08.2016 istungi protokoll nr  63"	"Linnavarakomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G9E96ABCD0090F73CC225800A002F5ECA?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G70BEA88622DB6D70C2258028002A2A25?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G86B799EF347EC78FC22580290035B242?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GDA868A70304F8116C2258030001A11A5?OpenDocument"	"130"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Otsus"	"Loa andmine Tartu linnale vara- ja üldise tsiviilvastutuskindlustuse ostmise riigihanke korraldamiseks"	"LVK-O-0403"	"Eva Lääne"	"23.08.2016"	"Jaan Õunapuu"	"linnavalitsus, 23.08.2016 istungi protokoll nr 65"	"Linnavarakomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G1F6EC47BA1E6CE02C225800A0040D24A?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G70BEA88622DB6D70C2258028002A2A25?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G86B799EF347EC78FC22580290035B242?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G4846BA4A54C437F1C2258030001A086F?OpenDocument"	"131"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Otsus"	"Loa andmine autokütuse ostmise riigihanke korraldamiseks"	"LVK-O-0401"	"Eva Lääne"	"16.08.2016"	"Jaan Õunapuu"	"linnavalitsus, 16.08.2016 istungi protokoll nr 63"	"Linnavarakomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G671C41802D43EDE9C225800A0038833C?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G70BEA88622DB6D70C2258028002A2A25?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G86B799EF347EC78FC22580290035B242?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G83E96366BE6E2470C22580300019FEC5?OpenDocument"	"132"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Otsus"	"Loa andmine L. Koidula ja J. V. Jannseni platsi tööprojekti koostamise ja skulptuuri rajamise väljakuulutamiseta läbirääkimistega riigihanke korraldamiseks"	"LVK-O-0407"	"Tõnis Arjus"	"30.08.2016"	"Jarno Laur"	"linnavalitsus, 30.08.2016 istungi protokoll nr  66"	"Arengu- ja planeerimiskomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GE20482006EEAE671C225801A002CAA20?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G4C7310FE4B5FA16DC2257FE3002F7859?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GF851F1BB61B97604C22580280029BDFC?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G86B799EF347EC78FC22580290035B242?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G823165F8A82B1D3CC225802D00233A1F?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G049D62D1042A2242C22580300019EEF2?OpenDocument"	"133"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Otsus"	"Linnavolikogu hariduskomisjoni aseesimehe valimine"	"LVK-O-0397"	"Ülle Saar"	"20.06.2016"	"linnavolikogu hariduskomisjoni esimees"	"linnavolikogu esimees Vladimir Šokman"	""	"[]"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G8CB2B9C153159779C22580300019E73D?OpenDocument"	"133"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Otsus"	"Linnavolikogu hariduskomisjoni koosseisu kinnitamine"	"LVK-O-0396"	"Ülle Saar"	"20.06.2016"	"linnavolikogu hariduskomisjoni esimees"	"linnavolikogu esimees Vladimir Šokman"	""	"[]"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GAFDB258ED367CF6DC22580300019DFF1?OpenDocument"	"133"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Otsus"	"Loa andmine Tartu ühistranspordi liinivõrgu analüüsimise ja optimeerimise riigihanke korraldamiseks"	"LVK-O-0404"	"Jaanus Tamm"	"23.08.2016"	"Valvo Semilarski"	"linnavalitsus, 23.08.2016 istungi protokoll nr 65"	"Linnamajanduskomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G7CE9DFC1E32BE45AC2257FF5002710DB?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GCBC16BE6D6991430C2258028001FACC0?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G86B799EF347EC78FC22580290035B242?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G3C62F909AE730B32C22580300019D85F?OpenDocument"	"134"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Otsus"	"Loa andmine Kummeli tänava rekonstrueerimise riigihanke korraldamiseks"	"LVK-O-0402"	"Riina Lill"	"16.08.2016"	"Valvo Semilarski"	"linnavalitsus, 09.08.2016 istungi protokoll nr  62"	"Linnamajanduskomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G98E247188F80E16AC2258005002D23AC?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GCBC16BE6D6991430C2258028001FACC0?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G86B799EF347EC78FC22580290035B242?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G76D9EC01076B7E2FC22580300019CF35?OpenDocument"	"135"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Otsus"	"Loa andmine vältimatu sotsiaalabi teenuse riigihanke korraldamiseks"	"LVK-O-0406"	"Signe Leibak"	"30.08.2016"	"Artjom Suvorov"	"linnavalitsus, 30.08.2016 istungi protokoll nr  66"	"Sotsiaalkomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G08FD8E0690EC1792C225801900473EEF?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G6005AB577F4EEBAFC2258028003D3D9D?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G86B799EF347EC78FC22580290035B242?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G346AF862FE83DE28C22580300019C682?OpenDocument"	"136"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Otsus"	"Loa andmine viipekeele tõlketeenuse riigihanke korraldamiseks"	"LVK-O-0405"	"Signe Leibak"	"30.08.2016"	"Artjom Suvorov"	"linnavalitsus, 30.08.2016 istungi protokoll nr  66"	"Sotsiaalkomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G1BECDFEC2916BB2BC225801900465AA3?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G6005AB577F4EEBAFC2258028003D3D9D?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G86B799EF347EC78FC22580290035B242?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G1D45C456DE9070CDC22580300019A8E6?OpenDocument"	"137"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Otsus"	"Linnavolikogu hariduskomisjoni esimehe valimine"	"LVK-O-0395"	"Ülle Saar"	"20.06.2016"	"linnavolikogu esimees Vladimir Šokman"	"linnavolikogu esimees Vladimir Šokman"	""	"[]"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G084E8C484D7D4CC2C2258030001997D1?OpenDocument"	"137"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Otsus"	"Tartumaa maakonnaplaneeringu ja keskkonnamõju strateegilise hindamise aruande kooskõlastamine"	"LVK-O-0411"	"Jaanika Koppel"	"01.09.2016"	"Jarno Laur"	"linnavalitsus, 01.09.2016 istungi protokoll nr 67"	"Arengu- ja planeerimiskomisjon"	"['http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G7F061BFE2A212B1DC2257FE6003CD02A?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G4C7310FE4B5FA16DC2257FE3002F7859?OpenDocument', 'http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/G823165F8A82B1D3CC225802D00233A1F?OpenDocument']"
"http://info.raad.tartu.ee/webaktid.nsf/web/gpunid/GCCE9C86BCD818E0CC225803000198F4A?OpenDocument"	"138"	"Suur eelnõu"	"Lõpetatud"	"Tartu Linnavolikogu"	"Otsus"	"Vabariigi Presidendi valimiskogusse esindajate valimine"	"LVK-O-0410"	"Ülle Saar"	"31.08.2016"	"linnavolikogu esimees Vladimir Šokman"	"linnavolikogu esimees Vladimir Šokman"	"Eestseisus"	"[]"
